PIN_CD,STATE_ID,STATE_NAME,STATE_CODE,CITY_CD,CITY_NAME,DISTRICT_CODE,DISTRICT_NAME
635108,2000000024,Tamil Nadu,TN,3000000401,Krishnagiri,4000000331,Krishnagiri
606704,2000000024,Tamil Nadu,TN,3000000502,Tiruvannamalai,4000000328,Tiruvannamalai
673016,2000000013,Kerala,KL,3000000559,Calicut,4000000516,Kozhikode
670671,2000000013,Kerala,KL,3000000876,Kannur,4000000607,Kannur
673028,2000000013,Kerala,KL,3000000559,Calicut,4000000516,Kozhikode
671543,2000000013,Kerala,KL,3000000434,Kasargod,4000000540,Kasargod
671544,2000000013,Kerala,KL,3000000434,Kasargod,4000000540,Kasargod
627810,2000000024,Tamil Nadu,TN,3000000620,Tirunelveli,4000000541,Tirunelveli
673008,2000000013,Kerala,KL,3000000559,Calicut,4000000516,Kozhikode
591234,2000000012,Karnataka,KA,3000000910,Belgaum,4000000063,Belgaum
622001,2000000024,Tamil Nadu,TN,3000000941,Pudukkottai,4000000606,Pudukkottai
673510,2000000013,Kerala,KL,3000000167,Kozhikode,4000000516,Kozhikode
628215,2000000024,Tamil Nadu,TN,3000000962,Tuticorin,4000000399,Tuticorin
577401,2000000012,Karnataka,KA,3000000003,Shimoga,4000000291,Shimoga
642134,2000000024,Tamil Nadu,TN,3000000299,Coimbatore,4000000083,Coimbatore
628902,2000000024,Tamil Nadu,TN,3000000962,Tuticorin,4000000399,Tuticorin
607807,2000000024,Tamil Nadu,TN,3000000913,Neyveli,4000000093,Cuddalore
642127,2000000024,Tamil Nadu,TN,3000000299,Coimbatore,4000000083,Coimbatore
623514,2000000024,Tamil Nadu,TN,3000000656,Ramanathapuram,4000000299,Ramanathapuram
621803,2000000024,Tamil Nadu,TN,3000000209,Ariyalur,4000000025,Ariyalur
621022,2000000024,Tamil Nadu,TN,3000000107,Tiruchirappalli,4000000280,Tiruchirappalli
621220,2000000024,Tamil Nadu,TN,3000000298,Perambalur,4000000313,Perambalur
600009,2000000024,Tamil Nadu,TN,3000000988,Chennai,4000000515,Chennai
600014,2000000024,Tamil Nadu,TN,3000000988,Chennai,4000000515,Chennai
643105,2000000024,Tamil Nadu,TN,3000000763,Nilgiris,4000000126,Nilgiris
643203,2000000024,Tamil Nadu,TN,3000000763,Nilgiris,4000000126,Nilgiris
605756,2000000024,Tamil Nadu,TN,3000000636,Villupuram,4000000354,Villupuram
600076,2000000024,Tamil Nadu,TN,3000000581,Chennai,4000000330,Tiruvallur
670358,2000000013,Kerala,KL,3000000876,Kannur,4000000607,Kannur
632519,2000000024,Tamil Nadu,TN,3000000210,Vellore,4000000423,Vellore
690516,2000000013,Kerala,KL,3000000679,Alappuzha,4000000459,Alappuzha
713122,2000000028,West Bengal,WB,3000000184,Bardhaman,4000000460,Bardhaman
743127,2000000028,West Bengal,WB,3000000201,North4 Parganas,4000000529,North 24 Parganas
689549,2000000013,Kerala,KL,3000000626,Pathanamthitta,4000000528,Pathanamthitta
700071,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
700078,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
712416,2000000028,West Bengal,WB,3000000810,Hooghly,4000000381,Hooghly
683110,2000000013,Kerala,KL,3000000093,Ernakulam,4000000424,Ernakulam
743401,2000000028,West Bengal,WB,3000000073,North 24 Parganas,4000000529,North 24 Parganas
678598,2000000013,Kerala,KL,3000000429,Palakkad,4000000504,Palakkad
713434,2000000028,West Bengal,WB,3000000184,Bardhaman,4000000460,Bardhaman
742224,2000000028,West Bengal,WB,3000000472,Murshidabad,4000000098,Murshidabad
700088,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
688003,2000000013,Kerala,KL,3000000680,Alleppey,4000000459,Alappuzha
688539,2000000013,Kerala,KL,3000000679,Alappuzha,4000000459,Alappuzha
688564,2000000013,Kerala,KL,3000000679,Alappuzha,4000000459,Alappuzha
751015,2000000020,Odisha,OR,3000001012,Bhubaneswar,4000000281,Khorda
700154,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
689699,2000000013,Kerala,KL,3000000626,Pathanamthitta,4000000528,Pathanamthitta
689706,2000000013,Kerala,KL,3000000979,Kollam,4000000517,Kollam
688008,2000000013,Kerala,KL,3000000680,Alleppey,4000000459,Alappuzha
700141,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
691553,2000000013,Kerala,KL,3000000626,Pathanamthitta,4000000528,Pathanamthitta
673639,2000000013,Kerala,KL,3000000526,Malappuram,4000000300,Malappuram
752011,2000000020,Odisha,OR,3000000584,Puri,4000000219,Puri
700149,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
752102,2000000020,Odisha,OR,3000000360,Khorda,4000000281,Khorda
731241,2000000028,West Bengal,WB,3000000833,Birbhum,4000000593,Birbhum
732216,2000000028,West Bengal,WB,3000000240,Malda,4000000099,Malda
695513,2000000013,Kerala,KL,3000000593,Thiruvananthapuram,4000000553,Thiruvananthapuram
731301,2000000028,West Bengal,WB,3000000833,Birbhum,4000000593,Birbhum
752019,2000000020,Odisha,OR,3000000360,Khorda,4000000281,Khorda
712308,2000000028,West Bengal,WB,3000000810,Hooghly,4000000381,Hooghly
680588,2000000013,Kerala,KL,3000000701,Thrissur,4000000585,Thrissur
700018,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
695544,2000000013,Kerala,KL,3000000593,Thiruvananthapuram,4000000553,Thiruvananthapuram
678541,2000000013,Kerala,KL,3000000429,Palakkad,4000000504,Palakkad
713142,2000000028,West Bengal,WB,3000000184,Bardhaman,4000000460,Bardhaman
682511,2000000013,Kerala,KL,3000000093,Ernakulam,4000000424,Ernakulam
682559,2000000032,Lakshadweep,LD,3000000025,Lakshadweep,4000000442,Lakshadweep
691007,2000000013,Kerala,KL,3000000848,Quilon,4000000517,Kollam
635206,2000000024,Tamil Nadu,TN,3000000401,Krishnagiri,4000000331,Krishnagiri
713380,2000000028,West Bengal,WB,3000000184,Bardhaman,4000000460,Bardhaman
712232,2000000028,West Bengal,WB,3000000810,Hooghly,4000000381,Hooghly
682004,2000000013,Kerala,KL,3000000491,Cochin,4000000424,Ernakulam
678101,2000000013,Kerala,KL,3000000429,Palakkad,4000000504,Palakkad
691503,2000000013,Kerala,KL,3000000979,Kollam,4000000517,Kollam
678684,2000000013,Kerala,KL,3000000429,Palakkad,4000000504,Palakkad
678686,2000000013,Kerala,KL,3000000429,Palakkad,4000000504,Palakkad
686032,2000000013,Kerala,KL,3000000450,Kottayam,4000000064,Kottayam
691312,2000000013,Kerala,KL,3000000979,Kollam,4000000517,Kollam
691324,2000000013,Kerala,KL,3000000979,Kollam,4000000517,Kollam
721448,2000000028,West Bengal,WB,3000000598,East Midnapore,4000000239,East Midnapore
639104,2000000024,Tamil Nadu,TN,3000000814,Karur,4000000329,Karur
700116,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
636452,2000000024,Tamil Nadu,TN,3000000883,Salem,4000000574,Salem
679103,2000000013,Kerala,KL,3000000429,Palakkad,4000000504,Palakkad
700136,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
630556,2000000024,Tamil Nadu,TN,3000000603,Sivaganga,4000000210,Sivaganga
636458,2000000024,Tamil Nadu,TN,3000000883,Salem,4000000574,Salem
712221,2000000028,West Bengal,WB,3000000810,Hooghly,4000000381,Hooghly
680551,2000000013,Kerala,KL,3000000701,Thrissur,4000000585,Thrissur
680561,2000000013,Kerala,KL,3000000701,Thrissur,4000000585,Thrissur
686617,2000000013,Kerala,KL,3000000450,Kottayam,4000000064,Kottayam
680565,2000000013,Kerala,KL,3000000701,Thrissur,4000000585,Thrissur
680568,2000000013,Kerala,KL,3000000701,Thrissur,4000000585,Thrissur
712134,2000000028,West Bengal,WB,3000000810,Hooghly,4000000381,Hooghly
641665,2000000024,Tamil Nadu,TN,3000000299,Coimbatore,4000000083,Coimbatore
721401,2000000028,West Bengal,WB,3000000598,East Midnapore,4000000239,East Midnapore
721426,2000000028,West Bengal,WB,3000000355,West Midnapore,4000000176,West Midnapore
721254,2000000028,West Bengal,WB,3000000355,West Midnapore,4000000176,West Midnapore
695312,2000000013,Kerala,KL,3000000593,Thiruvananthapuram,4000000553,Thiruvananthapuram
631211,2000000024,Tamil Nadu,TN,3000000456,Tiruvallur,4000000330,Tiruvallur
713361,2000000028,West Bengal,WB,3000000184,Bardhaman,4000000460,Bardhaman
691526,2000000013,Kerala,KL,3000000626,Pathanamthitta,4000000528,Pathanamthitta
683572,2000000013,Kerala,KL,3000000093,Ernakulam,4000000424,Ernakulam
741138,2000000028,West Bengal,WB,3000000530,Nadia,4000000012,Nadia
741158,2000000028,West Bengal,WB,3000000530,Nadia,4000000012,Nadia
795116,2000000016,Manipur,MN,3000000425,Imphal West,4000000491,Imphal West
761209,2000000020,Odisha,OR,3000001027,Ganjam,4000000144,Ganjam
770073,2000000020,Odisha,OR,3000000409,Sundergarh,4000000077,Sundergarh
781035,2000000003,Assam,AS,3000000673,Kamrup,4000000365,Kamrup
764036,2000000020,Odisha,OR,3000000664,Koraput,4000000100,Koraput
722151,2000000028,West Bengal,WB,3000000974,Bankura,4000000275,Bankura
757093,2000000020,Odisha,OR,3000000622,Mayurbhanj,4000000602,Mayurbhanj
733143,2000000028,West Bengal,WB,3000000975,North Dinajpur,4000000262,North Dinajpur
754222,2000000020,Odisha,OR,3000000021,Kendrapara,4000000211,Kendrapara
756056,2000000020,Odisha,OR,3000000539,Baleswar,4000000170,Baleswar
734226,2000000028,West Bengal,WB,3000000145,Darjiling,4000000301,Darjiling
734313,2000000028,West Bengal,WB,3000000145,Darjiling,4000000301,Darjiling
781128,2000000003,Assam,AS,3000000673,Kamrup,4000000365,Kamrup
734502,2000000028,West Bengal,WB,3000000145,Darjiling,4000000301,Darjiling
767002,2000000020,Odisha,OR,3000000992,Balangir,4000000292,Balangir
737132,2000000023,Sikkim,SK,3000000108,East Sikkim,4000000084,East Sikkim
700014,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
736204,2000000028,West Bengal,WB,3000000239,Jalpaiguri,4000000143,Jalpaiguri
700047,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
741232,2000000028,West Bengal,WB,3000000778,Kalyani,4000000012,Nadia
713167,2000000028,West Bengal,WB,3000000184,Bardhaman,4000000460,Bardhaman
758042,2000000020,Odisha,OR,3000000126,Kendujhar,4000000382,Kendujhar
721641,2000000028,West Bengal,WB,3000000355,West Midnapore,4000000176,West Midnapore
722154,2000000028,West Bengal,WB,3000000974,Bankura,4000000275,Bankura
700062,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
700063,2000000028,West Bengal,WB,3000000556,Kolkata,4000000489,Kolkata
744204,2000000029,Andaman & Nicobar Islands,AN,3000000564,North And Middle Andaman,4000000575,North And Middle Andaman
768228,2000000020,Odisha,OR,3000000409,Sundergarh,4000000077,Sundergarh
721627,2000000028,West Bengal,WB,3000000355,West Midnapore,4000000176,West Midnapore
731129,2000000028,West Bengal,WB,3000000833,Birbhum,4000000593,Birbhum
731147,2000000028,West Bengal,WB,3000000833,Birbhum,4000000593,Birbhum
731126,2000000028,West Bengal,WB,3000000833,Birbhum,4000000593,Birbhum
731128,2000000028,West Bengal,WB,3000000833,Birbhum,4000000593,Birbhum
735202,2000000028,West Bengal,WB,3000000239,Jalpaiguri,4000000143,Jalpaiguri
742212,2000000028,West Bengal,WB,3000000472,Murshidabad,4000000098,Murshidabad
800011,2000000004,Bihar,BR,3000000904,Patna,4000000014,Patna
788722,2000000003,Assam,AS,3000000952,Karimganj,4000000445,Karimganj
795101,2000000016,Manipur,MN,3000000713,Chandel,4000000180,Chandel
843165,2000000004,Bihar,BR,3000000439,Muzaffarpur,4000000595,Muzaffarpur
799273,2000000025,Tripura,TR,3000000319,North Tripura,4000000057,North Tripura
782435,2000000003,Assam,AS,3000000102,Karbi Anglong,4000000039,Karbi Anglong
843320,2000000004,Bihar,BR,3000000545,Sitamarhi,4000000401,Sitamarhi
783347,2000000003,Assam,AS,3000000839,Kokrajhar,4000000469,Kokrajhar
799207,2000000025,Tripura,TR,3000000939,West Tripura,4000000554,West Tripura
782461,2000000003,Assam,AS,3000000102,Karbi Anglong,4000000039,Karbi Anglong
799213,2000000025,Tripura,TR,3000000939,West Tripura,4000000554,West Tripura
791113,2000000002,Arunachal Pradesh,AR,3000000354,Papum Pare,4000000308,Papum Pare
813228,2000000004,Bihar,BR,3000000435,Bhagalpur,4000000544,Bhagalpur
790116,2000000002,Arunachal Pradesh,AR,3000000199,West Kameng,4000000146,West Kameng
786012,2000000003,Assam,AS,3000000182,Dibrugarh,4000000213,Dibrugarh
798603,2000000019,Nagaland,NL,3000000416,Mon,4000000212,Mon
824217,2000000004,Bihar,BR,3000000854,Gaya,4000000058,Gaya
845103,2000000004,Bihar,BR,3000000789,West Champaran,4000000187,West Champaran
800007,2000000004,Bihar,BR,3000000904,Patna,4000000014,Patna
788025,2000000003,Assam,AS,3000000878,Cachar,4000000355,Cachar
785616,2000000003,Assam,AS,3000000706,Jorhat,4000000232,Jorhat
788736,2000000003,Assam,AS,3000000781,Hailakandi,4000000065,Hailakandi
796370,2000000018,Mizoram,MZ,3000000489,Serchhip,4000000409,Serchhip
765020,2000000020,Odisha,OR,3000000886,Rayagada,4000000047,Rayagada
756130,2000000020,Odisha,OR,3000000712,Bhadrak,4000000490,Bhadrak
795126,2000000016,Manipur,MN,3000000213,Bishnupur,4000000285,Bishnupur
786184,2000000003,Assam,AS,3000000182,Dibrugarh,4000000213,Dibrugarh
761125,2000000020,Odisha,OR,3000001027,Ganjam,4000000144,Ganjam
754113,2000000020,Odisha,OR,3000000212,Cuttack,4000000011,Cuttack
802126,2000000004,Bihar,BR,3000000181,Buxar,4000000565,Buxar
802127,2000000004,Bihar,BR,3000000181,Buxar,4000000565,Buxar
802128,2000000004,Bihar,BR,3000000181,Buxar,4000000565,Buxar
784162,2000000003,Assam,AS,3000000676,Lakhimpur,4000000446,Lakhimpur
766017,2000000020,Odisha,OR,3000000478,Kalahandi,4000000518,Kalahandi
759141,2000000020,Odisha,OR,3000000143,Angul,4000000282,Angul
759143,2000000020,Odisha,OR,3000000143,Angul,4000000282,Angul
762107,2000000020,Odisha,OR,3000000644,Kandhamal,4000000519,Kandhamal
757024,2000000020,Odisha,OR,3000000622,Mayurbhanj,4000000602,Mayurbhanj
792101,2000000002,Arunachal Pradesh,AR,3000000281,Dibang Valley,4000000127,Dibang Valley
841205,2000000004,Bihar,BR,3000000725,Saran,4000000188,Saran
822114,2000000011,Jharkhand,JH,3000000271,Garhwa,4000000253,Garhwa
822111,2000000011,Jharkhand,JH,3000000894,Latehar,4000000596,Latehar
854113,2000000004,Bihar,BR,3000000236,Katihar,4000000342,Katihar
847305,2000000004,Bihar,BR,3000001006,Madhubani,4000000367,Madhubani
734301,2000000028,West Bengal,WB,3000000005,Darjeeling,4000000301,Darjiling
848111,2000000004,Bihar,BR,3000000024,Samastipur,4000000428,Samastipur
411067,2000000015,Maharashtra,MH,3000000645,Pune,4000000512,Pune
452004,2000000014,Madhya Pradesh,MP,3000000560,Indore,4000000537,Indore
400036,2000000015,Maharashtra,MH,3000000400,Mumbai,4000000312,Mumbai
841238,2000000004,Bihar,BR,3000000758,Siwan,4000000131,Siwan
825418,2000000011,Jharkhand,JH,3000000249,Giridh,4000000223,Giridh
530002,2000000001,Andhra Pradesh,AP,3000000899,Visakhapatnam,4000000185,Visakhapatnam
848201,2000000004,Bihar,BR,3000000897,Begusarai,4000000304,Begusarai
811107,2000000004,Bihar,BR,3000000736,Lakhisarai,4000000533,Lakhisarai
828112,2000000011,Jharkhand,JH,3000000151,Dhanbad,4000000070,Dhanbad
841242,2000000004,Bihar,BR,3000000758,Siwan,4000000131,Siwan
382012,2000000007,Gujarat,GJ,3000000948,Gandhi Nagar,4000000324,Gandhi Nagar
160103,2000000035,Chandigarh,CG,3000000500,Chandigarh,4000000266,Chandigarh
121013,2000000008,Haryana,HR,3000000406,Faridabad,4000000026,Faridabad
854101,2000000004,Bihar,BR,3000000236,Katihar,4000000342,Katihar
841209,2000000004,Bihar,BR,3000000725,Saran,4000000188,Saran
848122,2000000004,Bihar,BR,3000000024,Samastipur,4000000428,Samastipur
841201,2000000004,Bihar,BR,3000000725,Saran,4000000188,Saran
854303,2000000004,Bihar,BR,3000000329,Purnia,4000000597,Purnia
841427,2000000004,Bihar,BR,3000000499,Gopalganj,4000000568,Gopalganj
821312,2000000004,Bihar,BR,3000000671,Rohtas,4000000171,Rohtas
847302,2000000004,Bihar,BR,3000000343,Darbhanga,4000000265,Darbhanga
713385,2000000028,West Bengal,WB,3000000059,Asansol,4000000460,Bardhaman
844139,2000000004,Bihar,BR,3000000922,Vaishali,4000000174,Vaishali
844119,2000000004,Bihar,BR,3000000922,Vaishali,4000000174,Vaishali
787061,2000000003,Assam,AS,3000000154,Dhemaji,4000000119,Dhemaji
814157,2000000011,Jharkhand,JH,3000001022,Deoghar,4000000576,Deoghar
805107,2000000004,Bihar,BR,3000000973,Nawada,4000000532,Nawada
825318,2000000011,Jharkhand,JH,3000000612,Koderma,4000000608,Koderma
851112,2000000004,Bihar,BR,3000000897,Begusarai,4000000304,Begusarai
788015,2000000003,Assam,AS,3000000878,Cachar,4000000355,Cachar
835235,2000000011,Jharkhand,JH,3000000065,Simdega,4000000164,Simdega
825325,2000000011,Jharkhand,JH,3000000053,Ramgarh,4000000309,Ramgarh
821303,2000000004,Bihar,BR,3000000671,Rohtas,4000000171,Rohtas
787054,2000000003,Assam,AS,3000000676,Lakhimpur,4000000446,Lakhimpur
835215,2000000011,Jharkhand,JH,3000000745,Ranchi,4000000411,Ranchi
834008,2000000011,Jharkhand,JH,3000000745,Ranchi,4000000411,Ranchi
783361,2000000003,Assam,AS,3000000839,Kokrajhar,4000000469,Kokrajhar
831002,2000000011,Jharkhand,JH,3000000825,Jamshedpur,4000000545,East Singhbhum
302031,2000000022,Rajasthan,RJ,3000001010,Jaipur,4000000166,Jaipur
226019,2000000026,Uttar Pradesh,UP,3000000750,Lucknow,4000000386,Lucknow
110074,2000000033,Delhi,DL,3000000929,Delhi,4000000413,South West Delhi
110022,2000000033,Delhi,DL,3000000929,Delhi,4000000413,South West Delhi
125005,2000000008,Haryana,HR,3000000548,Hissar,4000000449,Hisar
125006,2000000008,Haryana,HR,3000000794,Hisar,4000000449,Hisar
124504,2000000008,Haryana,HR,3000000896,Jhajjar,4000000234,Jhajjar
121010,2000000008,Haryana,HR,3000000406,Faridabad,4000000026,Faridabad
122010,2000000008,Haryana,HR,3000000084,Gurgaon,4000000570,Gurgaon
121003,2000000008,Haryana,HR,3000000406,Faridabad,4000000026,Faridabad
123302,2000000008,Haryana,HR,3000000720,Rewari,4000000609,Rewari
123504,2000000008,Haryana,HR,3000000084,Gurgaon,4000000570,Gurgaon
123506,2000000008,Haryana,HR,3000000084,Gurgaon,4000000570,Gurgaon
131304,2000000008,Haryana,HR,3000000142,Sonipat,4000000255,Sonipat
131408,2000000008,Haryana,HR,3000000142,Sonipat,4000000255,Sonipat
132022,2000000008,Haryana,HR,3000000296,Karnal,4000000577,Karnal
127032,2000000008,Haryana,HR,3000000177,Bhiwani,4000000190,Bhiwani
140306,2000000021,Punjab,PB,3000000211,Rupnagar,4000000277,Rupnagar
140308,2000000021,Punjab,PB,3000000211,Rupnagar,4000000277,Rupnagar
142022,2000000021,Punjab,PB,3000000964,Ludhiana,4000000002,Ludhiana
141412,2000000021,Punjab,PB,3000000964,Ludhiana,4000000002,Ludhiana
142042,2000000021,Punjab,PB,3000000407,Moga,4000000027,Moga
142060,2000000021,Punjab,PB,3000000991,Firozpur,4000000256,Firozpur
143513,2000000021,Punjab,PB,3000000122,Gurdaspur,4000000028,Gurdaspur
143006,2000000021,Punjab,PB,3000000860,Amritsar,4000000343,Amritsar
141118,2000000021,Punjab,PB,3000000964,Ludhiana,4000000002,Ludhiana
143201,2000000021,Punjab,PB,3000000860,Amritsar,4000000343,Amritsar
143105,2000000021,Punjab,PB,3000000860,Amritsar,4000000343,Amritsar
144105,2000000021,Punjab,PB,3000000377,Hoshiarpur,4000000434,Hoshiarpur
144305,2000000021,Punjab,PB,3000000377,Hoshiarpur,4000000434,Hoshiarpur
143507,2000000021,Punjab,PB,3000000122,Gurdaspur,4000000028,Gurdaspur
144632,2000000021,Punjab,PB,3000000885,Kapurthala,4000000257,Kapurthala
144805,2000000021,Punjab,PB,3000000861,Jalandhar,4000000202,Jalandhar
144035,2000000021,Punjab,PB,3000000885,Kapurthala,4000000257,Kapurthala
144022,2000000021,Punjab,PB,3000000861,Jalandhar,4000000202,Jalandhar
144028,2000000021,Punjab,PB,3000000861,Jalandhar,4000000202,Jalandhar
147001,2000000021,Punjab,PB,3000000173,Patiala,4000000147,Patiala
144511,2000000021,Punjab,PB,3000001026,Nawanshahr,4000000435,Nawanshahr
144529,2000000021,Punjab,PB,3000000377,Hoshiarpur,4000000434,Hoshiarpur
152101,2000000021,Punjab,PB,3000000965,Muktsar,4000000368,Muktsar
152113,2000000021,Punjab,PB,3000000965,Muktsar,4000000368,Muktsar
148107,2000000021,Punjab,PB,3000000230,Barnala,4000000086,Barnala
148107,2000000021,Punjab,PB,3000000146,Sangrur,4000000316,Sangrur
175130,2000000009,Himachal Pradesh,HP,3000000465,Kullu,4000000203,Kullu
174201,2000000009,Himachal Pradesh,HP,3000000542,Bilaspur (Hp),4000000224,Bilaspur (Hp)
151211,2000000021,Punjab,PB,3000000965,Muktsar,4000000368,Muktsar
176033,2000000009,Himachal Pradesh,HP,3000000390,Kangra,4000000463,Kangra
174311,2000000009,Himachal Pradesh,HP,3000000753,Hamirpur (Hp),4000000258,Hamirpur (Hp)
174314,2000000009,Himachal Pradesh,HP,3000000866,Una,4000000415,Una
177206,2000000009,Himachal Pradesh,HP,3000000866,Una,4000000415,Una
177107,2000000009,Himachal Pradesh,HP,3000000390,Kangra,4000000463,Kangra
177046,2000000009,Himachal Pradesh,HP,3000000753,Hamirpur (Hp),4000000258,Hamirpur (Hp)
173229,2000000009,Himachal Pradesh,HP,3000000497,Solan,4000000134,Solan
173211,2000000009,Himachal Pradesh,HP,3000000497,Solan,4000000134,Solan
176040,2000000009,Himachal Pradesh,HP,3000000753,Hamirpur (Hp),4000000258,Hamirpur (Hp)
171102,2000000009,Himachal Pradesh,HP,3000000497,Solan,4000000134,Solan
176321,2000000009,Himachal Pradesh,HP,3000000631,Chamba,4000000579,Chamba
175040,2000000009,Himachal Pradesh,HP,3000000719,Mandi,4000000049,Mandi
172022,2000000009,Himachal Pradesh,HP,3000000746,Shimla,4000000557,Shimla
176103,2000000009,Himachal Pradesh,HP,3000000390,Kangra,4000000463,Kangra
182145,2000000010,Jammu & Kashmir,JK,3000000250,Doda,4000000402,Doda
176075,2000000009,Himachal Pradesh,HP,3000000390,Kangra,4000000463,Kangra
184141,2000000010,Jammu & Kashmir,JK,3000000397,Kathua,4000000287,Kathua
160003,2000000035,Chandigarh,CG,3000000500,Chandigarh,4000000266,Chandigarh
174029,2000000009,Himachal Pradesh,HP,3000000542,Bilaspur (Hp),4000000224,Bilaspur (Hp)
174005,2000000009,Himachal Pradesh,HP,3000000542,Bilaspur (Hp),4000000224,Bilaspur (Hp)
174021,2000000009,Himachal Pradesh,HP,3000000542,Bilaspur (Hp),4000000224,Bilaspur (Hp)
174024,2000000009,Himachal Pradesh,HP,3000000542,Bilaspur (Hp),4000000224,Bilaspur (Hp)
211011,2000000026,Uttar Pradesh,UP,3000000359,Allahabad,4000000452,Allahabad
222108,2000000026,Uttar Pradesh,UP,3000000241,Jaunpur,4000000344,Jaunpur
222113,2000000026,Uttar Pradesh,UP,3000000241,Jaunpur,4000000344,Jaunpur
210433,2000000026,Uttar Pradesh,UP,3000000486,Mahoba,4000000477,Mahoba
222133,2000000026,Uttar Pradesh,UP,3000000241,Jaunpur,4000000344,Jaunpur
233301,2000000026,Uttar Pradesh,UP,3000000813,Ghazipur,4000000476,Ghazipur
209825,2000000026,Uttar Pradesh,UP,3000000834,Unnao,4000000404,Unnao
185156,2000000010,Jammu & Kashmir,JK,3000000100,Rajauri,4000000165,Rajauri
205151,2000000026,Uttar Pradesh,UP,3000000927,Firozabad,4000000403,Firozabad
228120,2000000026,Uttar Pradesh,UP,3000000902,Sultanpur,4000000323,Sultanpur
228125,2000000026,Uttar Pradesh,UP,3000000902,Sultanpur,4000000323,Sultanpur
225208,2000000026,Uttar Pradesh,UP,3000000858,Barabanki,4000000418,Barabanki
231309,2000000026,Uttar Pradesh,UP,3000000376,Mirzapur,4000000559,Mirzapur
229130,2000000026,Uttar Pradesh,UP,3000000170,Raebareli,4000000453,Raebareli
202411,2000000026,Uttar Pradesh,UP,3000000956,Moradabad,4000000019,Moradabad
222301,2000000026,Uttar Pradesh,UP,3000000928,Pratapgarh,4000000405,Pratapgarh
226026,2000000026,Uttar Pradesh,UP,3000000750,Lucknow,4000000386,Lucknow
204213,2000000026,Uttar Pradesh,UP,3000000317,Aligarh,4000000182,Aligarh
204214,2000000026,Uttar Pradesh,UP,3000000226,Hathras,4000000029,Hathras
232116,2000000026,Uttar Pradesh,UP,3000000906,Chandauli,4000000020,Chandauli
229417,2000000026,Uttar Pradesh,UP,3000000928,Pratapgarh,4000000405,Pratapgarh
182128,2000000010,Jammu & Kashmir,JK,3000000112,Udhampur,4000000416,Udhampur
227811,2000000026,Uttar Pradesh,UP,3000000902,Sultanpur,4000000323,Sultanpur
230140,2000000026,Uttar Pradesh,UP,3000000928,Pratapgarh,4000000405,Pratapgarh
201014,2000000026,Uttar Pradesh,UP,3000000316,Ghaziabad,4000000297,Ghaziabad
212107,2000000026,Uttar Pradesh,UP,3000000359,Allahabad,4000000452,Allahabad
160055,2000000021,Punjab,PB,3000000675,Chandigarh,4000000429,Mohali
180011,2000000010,Jammu & Kashmir,JK,3000000919,Jammu,4000000148,Jammu
209101,2000000026,Uttar Pradesh,UP,3000000977,Kanpur Dehat,4000000359,Kanpur Dehat
205265,2000000026,Uttar Pradesh,UP,3000000516,Mainpuri,4000000510,Mainpuri
223107,2000000026,Uttar Pradesh,UP,3000000241,Jaunpur,4000000344,Jaunpur
224210,2000000026,Uttar Pradesh,UP,3000000041,Ambedkar Nagar,4000000360,Ambedkar Nagar
223222,2000000026,Uttar Pradesh,UP,3000000242,Azamgarh,4000000493,Azamgarh
303805,2000000022,Rajasthan,RJ,3000001010,Jaipur,4000000166,Jaipur
274204,2000000026,Uttar Pradesh,UP,3000000802,Deoria,4000000511,Deoria
272189,2000000026,Uttar Pradesh,UP,3000000535,Siddharthnagar,4000000101,Siddharthnagar
243634,2000000026,Uttar Pradesh,UP,3000000957,Budaun,4000000522,Budaun
262723,2000000026,Uttar Pradesh,UP,3000000258,Kheri,4000000050,Kheri
262805,2000000026,Uttar Pradesh,UP,3000000258,Kheri,4000000050,Kheri
283115,2000000026,Uttar Pradesh,UP,3000000157,Agra,4000000216,Agra
305025,2000000022,Rajasthan,RJ,3000000963,Ajmer,4000000419,Ajmer
273009,2000000026,Uttar Pradesh,UP,3000000580,Gorakhpur,4000000454,Gorakhpur
244255,2000000026,Uttar Pradesh,UP,3000000332,Jyotiba Phule Nagar,4000000205,Jyotiba Phule Nagar
244223,2000000026,Uttar Pradesh,UP,3000000332,Jyotiba Phule Nagar,4000000205,Jyotiba Phule Nagar
249141,2000000027,Uttarakhand,UA/UK,3000000857,Uttarkashi,4000000095,Uttarkashi
271209,2000000026,Uttar Pradesh,UP,3000000762,Gonda,4000000306,Gonda
